Nn,_,Gn,_,_,_,_;Aj,_,Nm,_,_,_,_;Ad,_,_,_,_,_,_;2
Pn,_,Nm,_,_,_,_;Pp,_,_,_,_,_,_;Pn,_,Lc,_,_,_,_;2
Ad,_,_,_,_,_,_;Nn,_,Gn,_,_,_,_;Pp,_,Lc,_,_,_,_;2
Nu,_,Nm,_,_,_,_;Pn,_,Gn,_,_,_,_;Aj,_,Gn,_,_,_,_;2
Aj,_,Lc,_,_,_,_;Ad,_,_,_,_,_,_;PM,Nt,Tr;2
Pc,_,_,_,_,_,_;Pp,_,Lc,_,_,_,_;Pt,_,Lc,_,_,_,Im;2
Nn,_,Ac,_,_,_,_;Pd,_,_,_,_,_,_;PM,Nt,_;2
Nn,_,Ab,_,_,_,_;PM,Nt,Tr;Pt,_,Dt,_,_,_,Pf;2
Ad,_,_,_,_,_,_;Vb,_,_,_,_,_,Im;If,_,_,_,_,_,Zz;2
If,_,_,_,_,_,Im;Pt,_,Dt,_,_,_,Pf;Nn,_,Dt,_,_,_,_;2
PM,Nt,Tr;If,_,_,_,_,_,Im;Cm,_,_,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Nn,_,Ac,_,_,_,_;Cm,_,_,_,_,_,_;2
Dp,_,_,_,_,_,Im;Nn,_,Dt,_,_,_,_;PM,Nt,_;2
Pc,_,_,_,_,_,_;Cj,_,_,_,_,_,_;Zr,_,_,_,_,_,_;2
Aj,_,Nm,_,_,_,_;PM,Nt,Tr;Vp,_,Nm,_,_,_,Im;2
Pn,_,Lc,_,_,_,_;Nu,_,Ac,_,_,_,_;Aj,_,Gn,_,_,_,_;2
Pn,_,Ab,_,_,_,_;Vp,_,_,_,_,_,Pf;Pp,_,Lc,_,_,_,_;2
PM,Nt,Tr;Zr,_,_,_,_,_,_;Aj,_,Lc,_,_,_,_;2
Aj,_,Ab,_,_,_,_;Vb,_,_,_,_,_,Pf;If,_,_,_,_,_,Im;2
Aj,_,Dt,_,_,_,_;PM,Nt,Tr;If,_,_,_,_,_,Pf;2
Ad,_,_,_,_,_,_;Pt,_,Dt,_,_,_,Pf;Pp,_,Gn,_,_,_,_;2
Pp,_,_,_,_,_,_;Pp,_,_,_,_,_,_;Aj,_,_,_,_,_,_;2
Cj,_,_,_,_,_,_;If,_,_,_,_,_,Im;Aj,_,Gn,_,_,_,_;2
Pp,_,Ac,_,_,_,_;Aj,_,Ac,_,_,_,_;Vp,_,Ac,_,_,_,Im;2
Cm,_,_,_,_,_,_;Aj,_,Gn,_,_,_,_;Pc,_,_,_,_,_,_;2
Aj,_,Nm,_,_,_,_;Vp,_,_,_,_,_,Pf;Pn,_,Dt,_,_,_,_;2
Pt,_,Nm,_,_,_,Im;Nn,_,Nm,_,_,_,_;Pp,_,Ac,_,_,_,_;2
Pp,_,_,_,_,_,_;PM,Nt,Tr;Aj,_,Ab,_,_,_,_;2
Vp,_,_,_,_,_,Pf;Cm,_,_,_,_,_,_;Nu,_,Gn,_,_,_,_;2
Vb,_,_,_,_,_,Im;PM,Nt,Tr;"Ad,_,_,_,_,_,_;Cj,_,_,_,_,_,_";2
Vb,_,_,_,_,_,Im;Pc,_,_,_,_,_,_;Pt,_,Nm,_,_,_,Im;2
Zr,_,_,_,_,_,_;Nn,_,Ab,_,_,_,_;Pp,_,Gn,_,_,_,_;2
Ad,_,_,_,_,_,_;Aj,_,Dt,_,_,_,_;Pt,_,Dt,_,_,_,Im;2
Vp,_,_,_,_,_,Pf;Nn,_,Nm,_,_,_,_;If,_,_,_,_,_,Im;2
Aj,_,Zz,_,_,_,_;Nn,_,Zz,_,_,_,_;Pp,_,_,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Pn,_,Gn,_,_,_,_;Pp,_,Lc,_,_,_,_;2
Pc,_,_,_,_,_,_;Nn,_,Nm,_,_,_,_;Nn,_,Ac,_,_,_,_;2
Dp,_,_,_,_,_,Im;Aj,_,Ac,_,_,_,_;Aj,_,_,_,_,_,_;2
Pn,_,Ac,_,_,_,_;If,_,_,_,_,_,Pf;Pp,_,_,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Nn,_,Ac,_,_,_,_;Nn,_,Dt,_,_,_,_;2
Pc,_,_,_,_,_,_;Ap,_,_,_,_,_,_;Pp,_,_,_,_,_,_;2
PM,Nt,Tr;Pt,_,Ab,_,_,_,Im;Cj,_,_,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Aj,_,Gn,_,_,_,_;If,_,_,_,_,_,Pf;2
PM,Nt,_;Pt,_,Gn,_,_,_,Im;Ad,_,_,_,_,_,_;2
Pn,_,Ab,_,_,_,_;Cj,_,_,_,_,_,_;PM,Nt,Tr;2
Nn,_,Ac,_,_,_,_;Aj,_,_,_,_,_,_;Vb,_,_,_,_,_,Im;2
PM,Nt,Tr;Nn,_,Ab,_,_,_,_;Aj,_,Zz,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Pn,_,Dt,_,_,_,_;Pd,_,_,_,_,_,_;2
Aj,_,Ab,_,_,_,_;Dp,_,_,_,_,_,Im;Aj,_,Ac,_,_,_,_;2
Ad,_,_,_,_,_,_;Dp,_,_,_,_,_,Im;Nn,_,Nm,_,_,_,_;2
Pd,_,_,_,_,_,_;If,_,_,_,_,_,Zz;Cj,_,_,_,_,_,_;2
Ad,_,_,_,_,_,_;Nn,_,Ac,_,_,_,_;Pd,_,_,_,_,_,_;2
Pp,_,Gn,_,_,_,_;Pt,_,Gn,_,_,_,Im;Pp,_,Dt,_,_,_,_;2
PM,Nt,Tr;Zr,_,_,_,_,_,_;Pp,_,Dt,_,_,_,_;2
Nn,_,Gn,_,_,_,_;Zr,_,_,_,_,_,_;Aj,_,Ab,_,_,_,_;2
Nn,_,Gn,_,_,_,_;Ad,_,_,_,_,_,_;Dp,_,_,_,_,_,Pf;2
PM,Nt,Tr;Pp,_,_,_,_,_,_;Aj,_,Nm,_,_,_,_;2
Aj,_,_,_,_,_,_;Vb,_,_,_,_,_,Im;Pp,_,Gn,_,_,_,_;2
Pn,_,Ab,_,_,_,_;Pc,_,_,_,_,_,_;Vp,_,_,_,_,_,Pf;2
Pp,_,Dt,_,_,_,_;Pt,_,Dt,_,_,_,Im;Nn,_,Ab,_,_,_,_;2
Pt,_,Gn,_,_,_,Im;Cj,_,_,_,_,_,_;Pp,_,Lc,_,_,_,_;2
Pn,_,Lc,_,_,_,_;Nn,_,Ab,_,_,_,_;Nn,_,Gn,_,_,_,_;2
Cj,_,_,_,_,_,_;Vb,_,_,_,_,_,Pf;Vb,_,_,_,_,_,Pf;2
Pn,_,Lc,_,_,_,_;Nn,_,Ac,_,_,_,_;Pc,_,_,_,_,_,_;2
Zr,_,_,_,_,_,_;Pd,_,_,_,_,_,_;If,_,_,_,_,_,Zz;2
Pn,_,Ac,_,_,_,_;Ad,_,_,_,_,_,_;Pn,_,Gn,_,_,_,_;2
Nn,_,Gn,_,_,_,_;Nn,_,Ab,_,_,_,_;Aj,_,Zz,_,_,_,_;2
Pn,_,Ab,_,_,_,_;Pc,_,_,_,_,_,_;Pp,_,Ac,_,_,_,_;2
PM,Nt,Tr;Nn,_,Dt,_,_,_,_;Pt,_,Gn,_,_,_,Im;2
Pc,_,_,_,_,_,_;Dp,_,_,_,_,_,Im;Pn,_,Dt,_,_,_,_;2
Pc,_,_,_,_,_,_;Nn,_,Lc,_,_,_,_;Pp,_,Ab,_,_,_,_;2
Pc,_,_,_,_,_,_;Nn,_,Nm,_,_,_,_;Pn,_,Nm,_,_,_,_;2
Pt,_,Nm,_,_,_,Im;Ad,_,_,_,_,_,_;Pc,_,_,_,_,_,_;2
Nn,_,Gn,_,_,_,_;PM,Nt,Tr;Vp,_,Ab,_,_,_,Im;2
Zr,_,_,_,_,_,_;Aj,_,Zz,_,_,_,_;Cj,_,_,_,_,_,_;2
Zr,_,_,_,_,_,_;Cj,_,_,_,_,_,_;If,_,_,_,_,_,Im;2
Zr,_,_,_,_,_,_;Nn,_,Lc,_,_,_,_;Pt,_,Nm,_,_,_,Pf;2
Pt,_,Gn,_,_,_,Pf;Nu,_,Ab,_,_,_,_;Nn,_,Ab,_,_,_,_;2
Pn,_,Dt,_,_,_,_;Aj,_,Nm,_,_,_,_;PM,Nt,_;2
Cm,_,_,_,_,_,_;Vb,_,_,_,_,_,Im;Pn,_,Nm,_,_,_,_;2
Aj,_,Lc,_,_,_,_;Nn,_,Ac,_,_,_,_;PM,Tr,_;2
Aj,_,_,_,_,_,_;Aj,_,Ab,_,_,_,_;PM,Nt,_;2
Pt,_,Nm,_,_,_,Im;Nn,_,Gn,_,_,_,_;Pp,_,Dt,_,_,_,_;2
Aj,_,Lc,_,_,_,_;Pn,_,Nm,_,_,_,_;Aj,_,Nm,_,_,_,_;2
Nn,_,Ab,_,_,_,_;If,_,_,_,_,_,Im;PM,Tr,_;2
Pn,_,Ac,_,_,_,_;Pd,_,_,_,_,_,_;If,_,_,_,_,_,Zz;2
Pp,_,_,_,_,_,_;Zr,_,_,_,_,_,_;Pt,_,Gn,_,_,_,Im;2
If,_,_,_,_,_,Pf;Aj,_,Ab,_,_,_,_;Pp,_,Dt,_,_,_,_;2
Ad,_,_,_,_,_,_;Pc,_,_,_,_,_,_;Aj,_,_,_,_,_,_;2
Vb,_,_,_,_,_,Pf;Pt,_,Gn,_,_,_,Pf;Nn,_,Gn,_,_,_,_;2
Pc,_,_,_,_,_,_;Vb,_,_,_,_,_,Zz;Nn,_,Ac,_,_,_,_;2
Nn,_,Gn,_,_,_,_;Nn,_,Lc,_,_,_,_;Nn,_,Nm,_,_,_,_;2
Nn,_,Nm,_,_,_,_;Vb,_,_,_,_,_,Im;Pn,_,Nm,_,_,_,_;2
PM,Nt,Tr;Pp,_,Ac,_,_,_,_;Pt,_,Ac,_,_,_,Im;2
Ap,_,_,_,_,_,_;Pn,_,Gn,_,_,_,_;Pc,_,_,_,_,_,_;2
Nn,_,Gn,_,_,_,_;Pn,_,Ab,_,_,_,_;Ad,_,_,_,_,_,_;2
Pt,_,Ac,_,_,_,Im;Aj,_,Ab,_,_,_,_;PM,Nt,Tr;2
Aj,_,Nm,_,_,_,_;Cj,_,_,_,_,_,_;Ap,_,_,_,_,_,_;2
Pn,_,Gn,_,_,_,_;Vb,_,_,_,_,_,Im;Cm,_,_,_,_,_,_;2
Nn,_,Nm,_,_,_,_;Vb,_,_,_,_,_,Pf;Aj,_,Zz,_,_,_,_;2
Aj,_,Gn,_,_,_,_;Aj,_,Gn,_,_,_,_;Nn,_,Nm,_,_,_,_;2
Nn,_,Ab,_,_,_,_;Pp,_,Ab,_,_,_,_;Nu,_,Ab,_,_,_,_;2
Nn,_,Gn,_,_,_,_;Vb,_,_,_,_,_,Pf;Pp,_,Zz,_,_,_,_;2
Vb,_,_,_,_,_,Im;PM,Nt,_;Vb,_,_,_,_,_,Pf;2
Nn,_,Lc,_,_,_,_;Vp,_,_,_,_,_,Pf;Nu,_,Nm,_,_,_,_;2
Ad,_,_,_,_,_,_;Vp,_,Nm,_,_,_,Im;Pp,_,Lc,_,_,_,_;2
Cj,_,_,_,_,_,_;Ad,_,_,_,_,_,_;Pn,_,Ab,_,_,_,_;2
Nn,_,Ab,_,_,_,_;Pt,_,Gn,_,_,_,Pf;Pp,_,Lc,_,_,_,_;2
Nn,_,Gn,_,_,_,_;Aj,_,Gn,_,_,_,_;Pn,_,Ac,_,_,_,_;2
Ad,_,_,_,_,_,_;Nn,_,Ac,_,_,_,_;If,_,_,_,_,_,Im;2
Pn,_,Dt,_,_,_,_;Pc,_,_,_,_,_,_;Aj,_,Ab,_,_,_,_;2
Pt,_,Ac,_,_,_,Im;PM,Nt,Tr;Pp,_,Lc,_,_,_,_;2
Pn,_,Dt,_,_,_,_;Cj,_,_,_,_,_,_;Pn,_,Nm,_,_,_,_;2
Ad,_,_,_,_,_,_;Dp,_,_,_,_,_,Pf;Ad,_,_,_,_,_,_;2
Ap,_,_,_,_,_,_;If,_,_,_,_,_,Zz;Nn,_,Ac,_,_,_,_;2
Pn,_,Nm,_,_,_,_;Pn,_,Ac,_,_,_,_;Pp,_,Dt,_,_,_,_;2
Cj,_,_,_,_,_,_;Nn,_,Lc,_,_,_,_;Nn,_,Lc,_,_,_,_;2
PM,Nt,Tr;Nn,_,Dt,_,_,_,_;Pn,_,Nm,_,_,_,_;2
Aj,_,Nm,_,_,_,_;Ad,_,_,_,_,_,_;Pp,_,Ac,_,_,_,_;2
Zr,_,_,_,_,_,_;PM,Nt,_;Pn,_,Nm,_,_,_,_;2
Pc,_,_,_,_,_,_;Cj,_,_,_,_,_,_;Vp,_,_,_,_,_,Pf;2
Pn,_,Ac,_,_,_,_;Pc,_,_,_,_,_,_;Aj,_,Ab,_,_,_,_;2
Pn,_,Lc,_,_,_,_;Vb,_,_,_,_,_,Im;Pp,_,Ac,_,_,_,_;2
Cj,_,_,_,_,_,_;Nn,_,Lc,_,_,_,_;Aj,_,Dt,_,_,_,_;2
Pp,_,Dt,_,_,_,_;Pt,_,Dt,_,_,_,Im;Pp,_,Lc,_,_,_,_;2
Nn,_,Lc,_,_,_,_;Aj,_,Nm,_,_,_,_;Pp,_,Ab,_,_,_,_;2
Nn,_,Nm,_,_,_,_;Vb,_,_,_,_,_,Pf;Pt,_,Nm,_,_,_,Pf;2
Nu,_,Lc,_,_,_,_;Nn,_,Lc,_,_,_,_;Ap,_,_,_,_,_,_;2
Pn,_,Zz,_,_,_,_;Ad,_,_,_,_,_,_;Ad,_,_,_,_,_,_;2
PM,Nt,_;If,_,_,_,_,_,Im;Pp,_,Lc,_,_,_,_;2
Vb,_,_,_,_,_,Im;Vp,_,_,_,_,_,Im;Nn,_,Nm,_,_,_,_;2
PM,Nt,Tr;Cm,_,_,_,_,_,_;Pp,_,Ac,_,_,_,_;2
Pn,_,Dt,_,_,_,_;Nn,_,Ab,_,_,_,_;Nn,_,Ab,_,_,_,_;2
PM,Nt,_;Nn,_,Gn,_,_,_,_;Nu,_,Ac,_,_,_,_;2
Aj,_,Nm,_,_,_,_;Pp,_,_,_,_,_,_;Pc,_,_,_,_,_,_;2
Ap,_,_,_,_,_,_;Ad,_,_,_,_,_,_;Nn,_,Ac,_,_,_,_;2
PM,Nt,Tr;Nn,_,Zz,_,_,_,_;Nn,_,Dt,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Aj,_,Gn,_,_,_,_;Nn,_,Dt,_,_,_,_;2
Pc,_,_,_,_,_,_;Pt,_,Nm,_,_,_,Im;Pc,_,_,_,_,_,_;2
Cm,_,_,_,_,_,_;Pn,_,Dt,_,_,_,_;Vb,_,_,_,_,_,Im;2
Nu,_,Ac,_,_,_,_;Ad,_,_,_,_,_,_;Pc,_,_,_,_,_,_;2
PM,Nt,_;Vb,_,_,_,_,_,Im;Aj,_,Dt,_,_,_,_;2
Nn,_,Gn,_,_,_,_;Pp,_,_,_,_,_,_;Nn,_,Gn,_,_,_,_;2
If,_,_,_,_,_,Pf;Pp,_,_,_,_,_,_;Pn,_,Zz,_,_,_,_;2
Nn,_,Lc,_,_,_,_;Vp,_,_,_,_,_,Pf;Zr,_,_,_,_,_,_;2
If,_,_,_,_,_,Pf;If,_,_,_,_,_,Pf;Nn,_,Ab,_,_,_,_;2
PM,Nt,Tr;Dp,_,_,_,_,_,Im;Nu,_,Ac,_,_,_,_;2
Ad,_,_,_,_,_,_;Pt,_,Gn,_,_,_,Pf;Pn,_,Dt,_,_,_,_;2
PM,Nt,_;Pn,_,Ac,_,_,_,_;Vb,_,_,_,_,_,Pf;2
Nn,_,Nm,_,_,_,_;Nn,_,Gn,_,_,_,_;If,_,_,_,_,_,Zz;2
Aj,_,Ac,_,_,_,_;PM,Nt,_;Pp,_,Dt,_,_,_,_;2
Vp,_,_,_,_,_,Pf;Nn,_,Ab,_,_,_,_;If,_,_,_,_,_,Im;2
Pd,_,_,_,_,_,_;Nn,_,Dt,_,_,_,_;PM,Nt,_;2
Aj,_,Gn,_,_,_,_;Pp,_,_,_,_,_,_;PM,Tr,_;2
PM,Nt,Tr;Aj,_,Nm,_,_,_,_;Vb,_,_,_,_,_,Zz;2
If,_,_,_,_,_,Pf;Cj,_,_,_,_,_,_;Zr,_,_,_,_,_,_;2
Pn,_,Dt,_,_,_,_;PM,Nt,Tr;Nn,_,Zz,_,_,_,_;2
Pt,_,Gn,_,_,_,Im;Nn,_,Gn,_,_,_,_;Aj,_,Dt,_,_,_,_;2
Cj,_,_,_,_,_,_;Dp,_,_,_,_,_,Im;Pc,_,_,_,_,_,_;2
Aj,_,Nm,_,_,_,_;Pn,_,Gn,_,_,_,_;Nn,_,Nm,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Pn,_,Gn,_,_,_,_;Vb,_,_,_,_,_,Pf;2
Zr,_,_,_,_,_,_;Cj,_,_,_,_,_,_;Pn,_,Gn,_,_,_,_;2
If,_,_,_,_,_,Im;Pp,_,Dt,_,_,_,_;Pt,_,Dt,_,_,_,Im;2
Nn,_,Zz,_,_,_,_;Cj,_,_,_,_,_,_;Nn,_,Ac,_,_,_,_;2
Pp,_,_,_,_,_,_;Pn,_,Lc,_,_,_,_;Pp,_,Gn,_,_,_,_;2
Pd,_,_,_,_,_,_;Pc,_,_,_,_,_,_;Pn,_,Ac,_,_,_,_;2
If,_,_,_,_,_,Im;Cm,_,_,_,_,_,_;Pp,_,Gn,_,_,_,_;2
Pt,_,Dt,_,_,_,Pf;Nn,_,Ab,_,_,_,_;Nn,_,Gn,_,_,_,_;2
Nn,_,Lc,_,_,_,_;Aj,_,Ab,_,_,_,_;PM,Tr,_;2
Zr,_,_,_,_,_,_;Pd,_,_,_,_,_,_;PM,Nt,Tr;2
Pn,_,Ac,_,_,_,_;Nn,_,Ab,_,_,_,_;Pp,_,Ab,_,_,_,_;2
Pn,_,Lc,_,_,_,_;Vb,_,_,_,_,_,Im;Ap,_,_,_,_,_,_;2
Aj,_,Ac,_,_,_,_;Pn,_,Ac,_,_,_,_;Pp,_,Gn,_,_,_,_;2
If,_,_,_,_,_,Im;Pd,_,Gn,_,_,_,_;PM,Nt,Tr;2
Dp,_,_,_,_,_,Pf;Pn,_,Ac,_,_,_,_;Aj,_,Dt,_,_,_,_;2
Nn,_,Nm,_,_,_,_;Pt,_,Nm,_,_,_,Im;PM,Tr,_;2
If,_,_,_,_,_,Pf;PM,Nt,_;Pp,_,Dt,_,_,_,_;2
Nn,_,Nm,_,_,_,_;Pc,_,_,_,_,_,_;Aj,_,_,_,_,_,_;2
Nn,_,Nm,_,_,_,_;Nn,_,Gn,_,_,_,_;Pp,_,Nm,_,_,_,_;2
Pn,_,Lc,_,_,_,_;Nn,_,Ac,_,_,_,_;Pp,_,Dt,_,_,_,_;2
Vb,_,_,_,_,_,Im;Vb,_,_,_,_,_,Im;Aj,_,Nm,_,_,_,_;2
Nn,_,Ab,_,_,_,_;Nn,_,Lc,_,_,_,_;Aj,_,Gn,_,_,_,_;2
PM,Nt,Tr;Vp,_,Nm,_,_,_,Im;Aj,_,Ab,_,_,_,_;2
Vp,_,_,_,_,_,Pf;Nn,_,Dt,_,_,_,_;PM,Nt,_;2
Vb,_,_,_,_,_,Pf;Pn,_,Ac,_,_,_,_;Nn,_,Gn,_,_,_,_;2
Ad,_,_,_,_,_,_;Ad,_,_,_,_,_,_;Aj,_,Dt,_,_,_,_;2
Zr,_,_,_,_,_,_;Nn,_,Zz,_,_,_,_;If,_,_,_,_,_,Pf;2
Aj,_,Nm,_,_,_,_;Vb,_,_,_,_,_,Pf;Aj,_,Dt,_,_,_,_;2
Dp,_,_,_,_,_,Im;If,_,_,_,_,_,Im;PM,Tr,_;2
Pc,_,_,_,_,_,_;Pc,_,_,_,_,_,_;Pt,_,Ac,_,_,_,Im;2
Aj,_,Ab,_,_,_,_;If,_,_,_,_,_,Pf;PM,Tr,_;2
Ad,_,_,_,_,_,_;Pt,_,Ab,_,_,_,Im;Pp,_,Lc,_,_,_,_;2
Vb,_,_,_,_,_,_;Pc,_,_,_,_,_,_;If,_,_,_,_,_,Pf;2
Vb,_,_,_,_,_,Im;PM,Nt,Tr;_,_,_,_,_,_,_;2
Cj,_,_,_,_,_,_;Vp,_,Nm,_,_,_,Pf;Pp,_,Lc,_,_,_,_;2
Nn,_,Ab,_,_,_,_;Cm,_,_,_,_,_,_;Pn,_,Gn,_,_,_,_;2
Pn,_,Lc,_,_,_,_;PM,Nt,Tr;Pp,_,_,_,_,_,_;2
Aj,_,_,_,_,_,_;Pt,_,Ac,_,_,_,Im;Nn,_,Ac,_,_,_,_;2
Nu,_,Ac,_,_,_,_;PM,Nt,Tr;Dp,_,_,_,_,_,Im;2
Vp,_,_,_,_,_,Pf;Nn,_,Dt,_,_,_,_;Zr,_,_,_,_,_,_;2
Pt,_,Nm,_,_,_,Im;Aj,_,Ab,_,_,_,_;Pp,_,Gn,_,_,_,_;2
Pt,_,Ac,_,_,_,Im;Nn,_,Ac,_,_,_,_;Vb,_,_,_,_,_,Im;2
Nn,_,Nm,_,_,_,_;Vb,_,_,_,_,_,Im;Vb,_,_,_,_,_,Pf;2
Pt,_,Nm,_,_,_,Im;Cj,_,_,_,_,_,_;Nn,_,Gn,_,_,_,_;2
Nn,_,Lc,_,_,_,_;Nn,_,Zz,_,_,_,_;Nn,_,Gn,_,_,_,_;2
Pn,_,Ab,_,_,_,_;PM,Nt,Tr;Nn,_,Gn,_,_,_,_;2
Pn,_,Lc,_,_,_,_;Ad,_,_,_,_,_,_;Aj,_,Ac,_,_,_,_;2
Pt,_,Lc,_,_,_,Pf;Nn,_,Lc,_,_,_,_;If,_,_,_,_,_,Im;2
Nn,_,Gn,_,_,_,_;Nn,_,Dt,_,_,_,_;If,_,_,_,_,_,Pf;2
Nn,_,Zz,_,_,_,_;PM,Nt,_;Nn,_,Gn,_,_,_,_;2
Cm,_,_,_,_,_,_;If,_,_,_,_,_,Im;Pp,_,Gn,_,_,_,_;2
Nn,_,Dt,_,_,_,_;Cj,_,_,_,_,_,_;Dp,_,_,_,_,_,Pf;2
Nn,_,Gn,_,_,_,_;Vp,_,_,_,_,_,Pf;Aj,_,Ac,_,_,_,_;2
Pn,_,Lc,_,_,_,_;Nn,_,Nm,_,_,_,_;Pp,_,Dt,_,_,_,_;2
Pd,_,_,_,_,_,_;Cj,_,_,_,_,_,_;Pn,_,Nm,_,_,_,_;2
Pn,_,Ab,_,_,_,_;Nu,_,Nm,_,_,_,_;Aj,_,Gn,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Ap,_,_,_,_,_,_;Nn,_,Nm,_,_,_,_;2
Vb,_,_,_,_,_,Im;Nu,_,Ac,_,_,_,_;Nn,_,Ac,_,_,_,_;2
Pn,_,Lc,_,_,_,_;Pd,_,_,_,_,_,_;Ad,_,_,_,_,_,_;2
Nn,_,Ab,_,_,_,_;Nn,_,Nm,_,_,_,_;Aj,_,_,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Aj,_,Gn,_,_,_,_;Pp,_,_,_,_,_,_;2
Ad,_,_,_,_,_,_;Pt,_,Nm,_,_,_,Pf;Pn,_,Ab,_,_,_,_;2
Pt,_,Ab,_,_,_,Im;PM,Nt,Tr;Pt,_,Ab,_,_,_,Im;2
Pn,_,Gn,_,_,_,_;Aj,_,Gn,_,_,_,_;Vb,_,_,_,_,_,Pf;2
Nn,_,Ac,_,_,_,_;Nn,_,Gn,_,_,_,_;"Nn,_,Nm,_,_,_,_;Cj,_,_,_,_,_,_;Nn,_,Ac,_,_,_,_;Cj,_,_,_,_,_,_";2
If,_,_,_,_,_,Pf;Nn,_,Nm,_,_,_,_;Ad,_,_,_,_,_,_;2
Pt,_,Lc,_,_,_,Pf;Pn,_,Ab,_,_,_,_;Pp,_,Ac,_,_,_,_;2
Nn,_,Ab,_,_,_,_;Pt,_,Gn,_,_,_,Im;Pp,_,_,_,_,_,_;2
Aj,_,Dt,_,_,_,_;Pd,_,_,_,_,_,_;PM,Tr,_;2
Nn,_,Gn,_,_,_,_;Pp,_,Nm,_,_,_,_;Aj,_,Nm,_,_,_,_;2
PM,Nt,Tr;Pt,_,Nm,_,_,_,Im;Pt,_,Ac,_,_,_,Im;2
Pc,_,_,_,_,_,_;Pt,_,Dt,_,_,_,Im;Aj,_,Gn,_,_,_,_;2
Zr,_,_,_,_,_,_;Nn,_,Gn,_,_,_,_;Pt,_,Ab,_,_,_,Pf;2
Ap,_,_,_,_,_,_;Aj,_,_,_,_,_,_;Nn,_,Dt,_,_,_,_;2
Vb,_,_,_,_,_,Im;Nn,_,Nm,_,_,_,_;Pt,_,Nm,_,_,_,Im;2
Pn,_,Ab,_,_,_,_;Aj,_,Lc,_,_,_,_;Nn,_,Lc,_,_,_,_;2
Nn,_,Lc,_,_,_,_;Pt,_,Gn,_,_,_,Pf;Aj,_,Ab,_,_,_,_;2
Pd,_,_,_,_,_,_;Ad,_,_,_,_,_,_;Pd,_,_,_,_,_,_;2
Ad,_,_,_,_,_,_;Pn,_,Ab,_,_,_,_;Vb,_,_,_,_,_,Pf;2
Pp,_,Gn,_,_,_,_;Pn,_,Gn,_,_,_,_;Pn,_,Ab,_,_,_,_;2
Aj,_,Nm,_,_,_,_;Ap,_,_,_,_,_,_;Pp,_,Dt,_,_,_,_;2
Pn,_,Lc,_,_,_,_;Ad,_,_,_,_,_,_;Vp,_,_,_,_,_,Pf;2
Nn,_,Gn,_,_,_,_;Nn,_,Gn,_,_,_,_;Nu,_,Nm,_,_,_,_;2
Aj,_,Nm,_,_,_,_;PM,Nt,_;Pp,_,Lc,_,_,_,_;2
Aj,_,Lc,_,_,_,_;Pn,_,Nm,_,_,_,_;Ap,_,_,_,_,_,_;2
Aj,_,Gn,_,_,_,_;Cj,_,_,_,_,_,_;Nn,_,Lc,_,_,_,_;2
Zr,_,_,_,_,_,_;Nn,_,Lc,_,_,_,_;If,_,_,_,_,_,Pf;2
If,_,_,_,_,_,Im;Pn,_,Ab,_,_,_,_;PM,Nt,Tr;2
Pc,_,_,_,_,_,_;Pn,_,Nm,_,_,_,_;_,_,_,_,_,_,_;2
PM,Nt,Tr;Pn,_,Gn,_,_,_,_;Nu,_,Nm,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Zr,_,_,_,_,_,_;Nn,_,Nm,_,_,_,_;2
Nn,_,Ac,_,_,_,_;Nn,_,Dt,_,_,_,_;Zr,_,_,_,_,_,_;2
Pt,_,Dt,_,_,_,Pf;Pn,_,Ac,_,_,_,_;Pp,_,Gn,_,_,_,_;2
Pn,_,Ac,_,_,_,_;Pd,_,_,_,_,_,_;Pp,_,Lc,_,_,_,_;2
Pp,_,_,_,_,_,_;Pc,_,_,_,_,_,_;Pt,_,Dt,_,_,_,Pf;2
Cj,_,_,_,_,_,_;Pt,_,Ac,_,_,_,Im;Pp,_,Dt,_,_,_,_;2
Pt,_,Lc,_,_,_,Pf;Nn,_,Lc,_,_,_,_;Aj,_,Ab,_,_,_,_;2
If,_,_,_,_,_,Pf;Pn,_,Dt,_,_,_,_;Pp,_,Ab,_,_,_,_;2
Pt,_,Ab,_,_,_,Pf;PM,Nt,Tr;Nn,_,Ab,_,_,_,_;2
Nn,_,Ab,_,_,_,_;Pp,_,_,_,_,_,_;Cj,_,_,_,_,_,_;2
Pc,_,_,_,_,_,_;Nn,_,Gn,_,_,_,_;Pn,_,Nm,_,_,_,_;2
Aj,_,Gn,_,_,_,_;Pp,_,_,_,_,_,_;Pn,_,Gn,_,_,_,_;2
Vb,_,_,_,_,_,Im;Zr,_,_,_,_,_,_;Pp,_,Lc,_,_,_,_;2
Vb,_,_,_,_,_,Im;PM,Nt,Tr;Pp,_,Nm,_,_,_,_;2
Ad,_,_,_,_,_,_;Pn,_,Gn,_,_,_,_;Nn,_,Ac,_,_,_,_;2
